price,mrp,star_rating,off,brand,number_of_ratings,number_of_review,IS_Touchscreen,processor,Ram_GB,memory_,ssd_type,warranty_year,Operating_system,bit_type,generation,display_category,display_inch
52990,84990,4.0,0.37,ASUS,107,9,0,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
52990,84990,4.0,0.37,ASUS,107,9,0,Intel Core i5,16, DDR4 ,512,1,Windows 11,0,12 Gen,Large,15.6
52990,84990,4.0,0.37,ASUS,107,9,0,AMD Ryzen 5,8, LPDDR5 ,512,1,Windows 11,0,10 Gen,Large,15.6
52990,84990,4.0,0.37,ASUS,107,9,0,Others,4, LPDDR4X ,0,1,other,0,10 Gen,Medium,0.0
52990,84990,4.0,0.37,ASUS,107,9,1,Intel Core i3,8, LPDDR4X ,512,1,Windows 11,0,11 Gen,Medium,14.0
52990,84990,4.0,0.37,ASUS,107,9,0,Intel Core i7,16, DDR5 ,512,1,Windows 11,0,11 Gen,Medium,14.0
52990,84990,4.0,0.37,ASUS,107,9,0,Intel Core i5,16, LPDDR5X ,0,1,Windows 11,0,11 Gen,Medium,14.0
52990,84990,4.0,0.37,ASUS,107,9,0,Intel Core i5,16, DDR4 ,512,1,Windows 11,0,11 Gen,Medium,14.0
52990,84990,4.0,0.37,ASUS,107,9,0,Others,16, LPDDR5X ,512,1,Windows 11,0,10 Gen,Large,16.0
37990,52990,4.2,0.28,ASUS,2557,165,0,Others,0,LPDDR4X,0,1,other,0,10 Gen,Medium,0.0
37990,52990,4.2,0.28,ASUS,2557,165,0,Other Intel processors,8, LPDDR5 ,256,1,Windows 11,1,12 Gen,Medium,14.1
37990,52990,4.2,0.28,ASUS,2557,165,0,Intel Core i7,16, DDR5 ,512,1,Windows 11,0,11 Gen,Large,15.6
37990,52990,4.2,0.28,ASUS,2557,165,0,Intel Core i3,8, DDR4 ,512,1,Windows 11,1,11 Gen,Large,15.6
37990,52990,4.2,0.28,ASUS,2557,165,0,AMD Ryzen 5,16, LPDDR5 ,512,1,Windows 11,0,10 Gen,Large,15.6
37990,52990,4.2,0.28,ASUS,2557,165,1,Intel Core Ultra,16, LPDDR5X ,512,1,Windows 11,0,10 Gen,Medium,14.0
37990,52990,4.2,0.28,ASUS,2557,165,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,11 Gen,Medium,15.6
37990,52990,4.2,0.28,ASUS,2557,165,0,AMD Ryzen 7,4, DDR5 ,512,1,Windows 11,0,10 Gen,Large,15.6
37990,52990,4.2,0.28,ASUS,2557,165,0,AMD Ryzen 7,8, DDR5 ,512,1,Windows 11,0,10 Gen,Large,15.6
37990,52990,4.2,0.28,ASUS,2557,165,0,Intel Core i5,16, DDR4 ,512,1,Windows 11,0,12 Gen,Medium,14.0
37990,52990,4.2,0.28,ASUS,2557,165,1,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
37990,52990,4.2,0.28,ASUS,2557,165,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,12 Gen,Large,15.6
37990,52990,4.2,0.28,ASUS,2557,165,0,Intel Core i5,8, DDR4 ,512,1,Windows 11,0,11 Gen,Large,15.6
37990,52990,4.2,0.28,ASUS,2557,165,0,Other Intel processors,16, DDR4 ,0,1,Windows 11,0,11 Gen,Medium,14.0
37990,52990,4.2,0.28,ASUS,2557,165,0,Intel Core i3,8, DDR4 ,256,1,Windows 11,0,12 Gen,Large,15.6
37990,52990,4.2,0.28,ASUS,2557,165,0,Intel Core i7,16, DDR4 ,512,1,Windows 11,0,11 Gen,Large,15.6
37990,52990,4.2,0.28,ASUS,2557,165,0,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Large,16.0
37990,52990,4.2,0.28,ASUS,2557,165,0,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
37990,52990,4.2,0.28,ASUS,2557,165,0,Intel Core i5,16, DDR4 ,512,1,Windows 11,0,11 Gen,Large,15.6
37990,52990,4.2,0.28,ASUS,2557,165,0,Intel Core i7,16, DDR5 ,512,1,Windows 11,0,11 Gen,Medium,14.0
37990,52990,4.2,0.28,ASUS,2557,165,0,Intel Core i5,16, LPDDR5X ,0,1,Windows 11,0,11 Gen,Medium,14.0
37990,52990,4.2,0.28,ASUS,2557,165,0,Intel Core i7,16, DDR5 ,0,1,Windows 11,0,11 Gen,Large,16.0
37990,52990,4.2,0.28,ASUS,2557,165,0,AMD Ryzen 5,16, LPDDR5 ,512,1,Windows 11,0,10 Gen,Medium,14.0
73190,114690,4.4,0.36,Lenovo,443,49,1,Intel Core Ultra,32, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
73190,114690,4.4,0.36,Lenovo,443,49,0,Intel Core i5,8, DDR4 ,512,1,Windows 11,0,12 Gen,Large,15.6
73190,114690,4.4,0.36,Lenovo,443,49,0,AMD Ryzen 5,16, LPDDR5 ,512,1,Windows 11,0,10 Gen,Large,16.0
73190,114690,4.4,0.36,Lenovo,443,49,0,AMD Ryzen 7,16, DDR4 ,512,1,Windows 11,0,10 Gen,Large,15.6
73190,114690,4.4,0.36,Lenovo,443,49,0,AMD Ryzen 3,16, DDR4 ,512,1,Windows 11,1,10 Gen,Medium,14.0
73190,114690,4.4,0.36,Lenovo,443,49,0,Intel Core i5,16, DDR4 ,512,1,Windows 11,0,11 Gen,Large,16.0
73190,114690,4.4,0.36,Lenovo,443,49,0,Intel Core i7,16, DDR4 ,512,1,Windows 11,1,11 Gen,Large,15.6
73190,114690,4.4,0.36,Lenovo,443,49,0,Intel Core i5,16, DDR5 ,0,2,Windows 11,1,11 Gen,Large,15.6
73190,114690,4.4,0.36,Lenovo,443,49,0,Others,8, Unified Memory ,0,1,other,0,10 Gen,Medium,14.0
73190,114690,4.4,0.36,Lenovo,443,49,0,Intel Core i7,16, LPDDR5X ,512,1,Windows 11,0,11 Gen,Large,15.3
73190,114690,4.4,0.36,Lenovo,443,49,0,Intel Core i7,16, DDR4 ,512,1,Windows 11,0,12 Gen,Large,15.6
73190,114690,4.4,0.36,Lenovo,443,49,0,Other Intel processors,16, DDR5 ,512,1,Windows 11,1,10 Gen,Medium,14.0
73190,114690,4.4,0.36,Lenovo,443,49,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,11 Gen,Large,15.3
73190,114690,4.4,0.36,Lenovo,443,49,0,Other Intel processors,8, DDR4 ,512,1,Windows 11,1,10 Gen,Large,15.6
73190,114690,4.4,0.36,Lenovo,443,49,0,Intel Core i5,16, DDR4 ,0,1,Windows 11,0,11 Gen,Large,15.6
73190,114690,4.4,0.36,Lenovo,443,49,0,Intel Core i3,8, DDR4 ,256,1,Windows 11,1,11 Gen,Medium,14.0
73190,114690,4.4,0.36,Lenovo,443,49,0,Intel Core i3,16, DDR4 ,512,1,Windows 11,1,11 Gen,Medium,14.0
73190,114690,4.4,0.36,Lenovo,443,49,0,Intel Core i7,16, LPDDR4X ,512,1,Windows 11,0,12 Gen,Medium,14.0
73190,114690,4.4,0.36,Lenovo,443,49,0,Intel Core Ultra,32, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
48990,76990,3.9,0.36,Lenovo,45,4,0,Intel Core i5,16, DDR5 ,512,2,Windows 11,0,12 Gen,Large,15.6
48990,76990,3.9,0.36,Lenovo,45,4,0,Intel Core i3,16, DDR4 ,512,1,Windows 11,0,11 Gen,Large,15.6
48990,76990,3.9,0.36,Lenovo,45,4,0,Intel Core i5,16, DDR4 ,512,1,Windows 11,0,12 Gen,Large,15.6
48990,76990,3.9,0.36,Lenovo,45,4,0,Intel Core i7,16, DDR5 ,512,1,Windows 11,0,11 Gen,Large,15.6
48990,76990,3.9,0.36,Lenovo,45,4,0,Others,0,LPDDR4X,0,1,other,0,10 Gen,Medium,0.0
48990,76990,3.9,0.36,Lenovo,45,4,0,Other Intel processors,8, LPDDR5 ,256,1,Windows 11,1,12 Gen,Medium,14.1
48990,76990,3.9,0.36,Lenovo,45,4,0,Intel Core i7,32, LPDDR5X ,0,1,Windows 11,0,11 Gen,Large,15.6
48990,76990,3.9,0.36,Lenovo,45,4,0,AMD Ryzen 7,4, DDR5 ,512,1,Windows 11,0,10 Gen,Large,15.6
48990,76990,3.9,0.36,Lenovo,45,4,1,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
48990,76990,3.9,0.36,Lenovo,45,4,0,Intel Core i5,16, DDR4 ,0,1,Windows 11,0,12 Gen,Large,15.6
48990,76990,3.9,0.36,Lenovo,45,4,0,AMD Ryzen 3,8, LPDDR5 ,512,1,Windows 11,0,10 Gen,Medium,14.0
48990,76990,3.9,0.36,Lenovo,45,4,0,Intel Core i7,8, DDR4 ,512,1,Windows 10,1,10 Gen,Large,15.6
48990,76990,3.9,0.36,Lenovo,45,4,0,Intel Core i5,8, DDR4 ,512,1,Windows 11,0,11 Gen,Medium,14.0
48990,76990,3.9,0.36,Lenovo,45,4,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,12 Gen,Large,15.6
48990,76990,3.9,0.36,Lenovo,45,4,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,11 Gen,Medium,15.6
48990,76990,3.9,0.36,Lenovo,45,4,0,Other Intel processors,8, DDR4 ,512,1,Windows 11,0,14 Gen,Large,15.6
48990,76990,3.9,0.36,Lenovo,45,4,0,Other Intel processors,8, LPDDR4 ,256,1,Windows 11,1,10 Gen,Medium,14.1
48990,76990,3.9,0.36,Lenovo,45,4,0,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Large,16.0
48990,76990,3.9,0.36,Lenovo,45,4,0,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
48990,76990,3.9,0.36,Lenovo,45,4,0,Intel Core i7,16, LPDDR5 ,512,1,Windows 11,0,12 Gen,Large,15.6
48990,76990,3.9,0.36,Lenovo,45,4,0,Intel Core i3,8, DDR4 ,512,1,Windows 11,0,11 Gen,Medium,15.0
48990,76990,3.9,0.36,Lenovo,45,4,0,Other Intel processors,16, DDR4 ,512,1,Windows 11,0,10 Gen,Large,15.6
48990,76990,3.9,0.36,Lenovo,45,4,0,Intel Core i5,16, LPDDR5 ,512,1,Windows 11,0,12 Gen,Large,15.6
51990,81990,4.1,0.36,ASUS,9,2,0,Others,0,LPDDR4X,0,1,other,0,10 Gen,Medium,0.0
51990,81990,4.1,0.36,ASUS,9,2,0,Other Intel processors,8, LPDDR5 ,256,1,Windows 11,1,12 Gen,Medium,14.1
51990,81990,4.1,0.36,ASUS,9,2,0,AMD Ryzen 5,8, LPDDR5 ,512,1,Windows 11,0,10 Gen,Large,15.6
51990,81990,4.1,0.36,ASUS,9,2,0,Intel Core i5,8, DDR4 ,512,1,Windows 11,1,11 Gen,Large,15.6
51990,81990,4.1,0.36,ASUS,9,2,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,11 Gen,Medium,15.6
51990,81990,4.1,0.36,ASUS,9,2,0,AMD Ryzen 7,4, DDR5 ,512,1,Windows 11,0,10 Gen,Large,15.6
51990,81990,4.1,0.36,ASUS,9,2,1,Intel Core i5,8, LPDDR4X ,512,1,Windows 11,1,12 Gen,Medium,14.0
51990,81990,4.1,0.36,ASUS,9,2,0,Intel Core i5,8, DDR4 ,512,1,Windows 11,0,11 Gen,Large,15.6
51990,81990,4.1,0.36,ASUS,9,2,0,Intel Core Ultra,16, LPDDR5 ,0,1,Windows 11,1,10 Gen,Medium,14.0
51990,81990,4.1,0.36,ASUS,9,2,0,Intel Core i7,16, DDR4 ,512,1,Windows 11,0,12 Gen,Large,15.6
51990,81990,4.1,0.36,ASUS,9,2,1,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
51990,81990,4.1,0.36,ASUS,9,2,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,12 Gen,Large,15.6
51990,81990,4.1,0.36,ASUS,9,2,0,Other Intel processors,4, LPDDR4X ,0,1,other,0,10 Gen,Medium,0.0
51990,81990,4.1,0.36,ASUS,9,2,0,Other Intel processors,8, DDR4 ,512,1,Windows 11,0,11 Gen,Large,15.6
51990,81990,4.1,0.36,ASUS,9,2,0,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Large,16.0
51990,81990,4.1,0.36,ASUS,9,2,0,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
51990,81990,4.1,0.36,ASUS,9,2,0,Intel Core i5,16, DDR4 ,512,1,Windows 11,1,11 Gen,Large,15.6
51990,81990,4.1,0.36,ASUS,9,2,0,Intel Core i3,32, DDR4 ,512,1,Windows 11,1,12 Gen,Medium,14.0
51990,81990,4.1,0.36,ASUS,9,2,0,Intel Core i7,16, LPDDR4X ,512,1,Windows 11,0,11 Gen,Large,16.0
51990,81990,4.1,0.36,ASUS,9,2,0,Intel Core i7,16, DDR5 ,512,1,Windows 11,0,11 Gen,Medium,14.0
51990,81990,4.1,0.36,ASUS,9,2,0,Intel Core i5,16, LPDDR5X ,0,1,Windows 11,0,11 Gen,Medium,14.0
51990,81990,4.1,0.36,ASUS,9,2,0,Intel Core i5,16, DDR4 ,512,1,Windows 11,0,11 Gen,Large,16.0
51990,81990,4.1,0.36,ASUS,9,2,0,Others,16, LPDDR5X ,512,1,Windows 11,0,10 Gen,Medium,14.0
19990,27990,4.1,0.24,Primebook,128,7,0,Others,0,LPDDR4X,0,1,other,0,10 Gen,Medium,0.0
19990,27990,4.1,0.24,Primebook,128,7,0,Other Intel processors,8, LPDDR5 ,256,1,Windows 11,1,12 Gen,Medium,14.1
19990,27990,4.1,0.24,Primebook,128,7,0,Intel Core Ultra,16, DDR5 ,512,1,Windows 11,0,10 Gen,Medium,14.0
19990,27990,4.1,0.24,Primebook,128,7,0,Intel Core i3,8, DDR4 ,512,1,Windows 11,1,12 Gen,Medium,14.0
19990,27990,4.1,0.24,Primebook,128,7,0,AMD Ryzen 5,8, DDR4 ,512,1,Windows 11,1,10 Gen,Large,15.6
19990,27990,4.1,0.24,Primebook,128,7,0,Intel Core i7,16, DDR4 ,512,1,Windows 11,0,11 Gen,Large,15.6
19990,27990,4.1,0.24,Primebook,128,7,0,AMD Ryzen 7,4, DDR5 ,512,1,Windows 11,0,10 Gen,Large,15.6
19990,27990,4.1,0.24,Primebook,128,7,1,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
19990,27990,4.1,0.24,Primebook,128,7,0,Intel Core i7,16, DDR5 ,512,1,Windows 11,0,11 Gen,Medium,14.0
19990,27990,4.1,0.24,Primebook,128,7,0,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
19990,27990,4.1,0.24,Primebook,128,7,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,12 Gen,Large,15.6
19990,27990,4.1,0.24,Primebook,128,7,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,11 Gen,Medium,15.6
19990,27990,4.1,0.24,Primebook,128,7,0,Others,8, Unified Memory ,512,1,other,0,10 Gen,Medium,14.0
19990,27990,4.1,0.24,Primebook,128,7,0,Intel Core i3,8, DDR4 ,512,1,Windows 11,0,12 Gen,Large,15.6
19990,27990,4.1,0.24,Primebook,128,7,0,Intel Core i5,8, DDR4 ,512,1,Windows 11,0,12 Gen,Large,15.6
19990,27990,4.1,0.24,Primebook,128,7,0,Intel Core i5,16, LPDDR5 ,512,1,Windows 11,0,12 Gen,Medium,14.0
19990,27990,4.1,0.24,Primebook,128,7,0,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Large,16.0
19990,27990,4.1,0.24,Primebook,128,7,0,Intel Core Ultra,16, DDR5 ,0,1,Windows 11,1,10 Gen,Medium,14.0
19990,27990,4.1,0.24,Primebook,128,7,0,Intel Core i5,16, LPDDR5X ,0,1,Windows 11,0,11 Gen,Medium,14.0
19990,27990,4.1,0.24,Primebook,128,7,0,Intel Core i7,16, DDR4 ,512,1,Windows 11,0,12 Gen,Large,15.6
19990,27990,4.1,0.24,Primebook,128,7,0,Others,8, LPDDR4X ,0,1,other,1,10 Gen,Medium,0.0
130190,174890,4.0,0.25,Lenovo,4,0,0,Intel Core i5,16, DDR4 ,512,2,Windows 11,0,12 Gen,Large,15.6
130190,174890,4.0,0.25,Lenovo,4,0,0,AMD Ryzen 5,16, LPDDR5 ,512,1,Windows 11,0,10 Gen,Large,15.6
130190,174890,4.0,0.25,Lenovo,4,0,0,Others,0,LPDDR4X,0,1,other,0,10 Gen,Medium,0.0
130190,174890,4.0,0.25,Lenovo,4,0,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,11 Gen,Medium,15.6
130190,174890,4.0,0.25,Lenovo,4,0,0,AMD Ryzen 7,8, DDR4 ,512,1,Windows 11,0,10 Gen,Large,15.6
130190,174890,4.0,0.25,Lenovo,4,0,0,Intel Core i5,8, DDR4 ,512,1,Windows 11,1,12 Gen,Medium,14.0
130190,174890,4.0,0.25,Lenovo,4,0,0,AMD Ryzen 7,4, DDR5 ,512,1,Windows 11,0,10 Gen,Large,15.6
130190,174890,4.0,0.25,Lenovo,4,0,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,12 Gen,Large,15.6
130190,174890,4.0,0.25,Lenovo,4,0,0,AMD Ryzen 5,16, DDR4 ,512,1,Windows 11,1,10 Gen,Large,15.6
130190,174890,4.0,0.25,Lenovo,4,0,0,Intel Core i5,16, DDR4 ,512,1,Windows 11,1,12 Gen,Medium,14.1
130190,174890,4.0,0.25,Lenovo,4,0,0,AMD Ryzen 5,8, DDR4 ,512,1,Windows 11,0,10 Gen,Large,15.6
130190,174890,4.0,0.25,Lenovo,4,0,0,Other Intel processors,16, DDR5 ,512,1,Windows 11,0,10 Gen,Large,16.0
130190,174890,4.0,0.25,Lenovo,4,0,1,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
130190,174890,4.0,0.25,Lenovo,4,0,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,11 Gen,Large,15.6
130190,174890,4.0,0.25,Lenovo,4,0,0,Intel Core i7,16, DDR5 ,512,1,Windows 11,0,11 Gen,Large,15.6
130190,174890,4.0,0.25,Lenovo,4,0,0,Intel Core i3,8, DDR4 ,512,1,Windows 11,1,12 Gen,Large,15.6
130190,174890,4.0,0.25,Lenovo,4,0,0,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Large,16.0
130190,174890,4.0,0.25,Lenovo,4,0,0,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
130190,174890,4.0,0.25,Lenovo,4,0,0,Intel Core i5,16, DDR4 ,512,1,Windows 11,1,11 Gen,Large,15.6
130190,174890,4.0,0.25,Lenovo,4,0,0,AMD Ryzen 3,8, DDR4 ,512,1,Windows 10,1,10 Gen,Medium,14.0
130190,174890,4.0,0.25,Lenovo,4,0,0,Intel Core i7,16, DDR5 ,0,2,Windows 11,0,14 Gen,Large,16.0
130190,174890,4.0,0.25,Lenovo,4,0,0,AMD Ryzen 5,4, DDR5 ,512,1,Windows 11,0,10 Gen,Large,15.6
130190,174890,4.0,0.25,Lenovo,4,0,1,Intel Core Ultra,32, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
73190,114690,4.4,0.36,Lenovo,443,49,0,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,1,10 Gen,Medium,14.0
73190,114690,4.4,0.36,Lenovo,443,49,1,Others,16, LPDDR5X ,256,1,Windows 11,0,10 Gen,Medium,13.8
73190,114690,4.4,0.36,Lenovo,443,49,0,Intel Core i5,16, DDR5 ,0,1,Windows 11,0,11 Gen,Large,16.0
73190,114690,4.4,0.36,Lenovo,443,49,0,AMD Ryzen 5,8, LPDDR5 ,512,1,Windows 11,0,10 Gen,Medium,14.0
73190,114690,4.4,0.36,Lenovo,443,49,0,Intel Core i3,16, DDR4 ,512,1,Windows 11,1,12 Gen,Medium,14.0
73190,114690,4.4,0.36,Lenovo,443,49,0,Other Intel processors,16, DDR4 ,512,1,Windows 11,0,10 Gen,Medium,14.0
73190,114690,4.4,0.36,Lenovo,443,49,0,Intel Core Ultra,32, DDR5 ,0,1,Windows 11,1,10 Gen,Medium,14.0
66546,100663,4.0,0.33,DELL,31,1,0,Intel Core i5,16, DDR4 ,512,1,Windows 11,1,12 Gen,Medium,14.0
66546,100663,4.0,0.33,DELL,31,1,1,Intel Core i5,16, DDR4 ,512,1,Windows 11,0,11 Gen,Medium,14.0
66546,100663,4.0,0.33,DELL,31,1,0,AMD Ryzen 5,8, DDR4 ,512,1,Windows 11,1,10 Gen,Large,15.6
66546,100663,4.0,0.33,DELL,31,1,0,Intel Core Ultra,16, DDR5 ,512,1,Windows 11,0,10 Gen,Large,16.0
66546,100663,4.0,0.33,DELL,31,1,0,Others,0,LPDDR4X,0,1,other,0,10 Gen,Medium,0.0
66546,100663,4.0,0.33,DELL,31,1,0,AMD Ryzen 7,4, DDR5 ,512,1,Windows 11,0,10 Gen,Large,15.6
66546,100663,4.0,0.33,DELL,31,1,0,AMD Ryzen 5,16, DDR4 ,512,1,Windows 11,1,10 Gen,Large,15.6
66546,100663,4.0,0.33,DELL,31,1,0,Intel Core i3,16, DDR4 ,512,1,Windows 11,1,11 Gen,Medium,14.0
66546,100663,4.0,0.33,DELL,31,1,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,12 Gen,Large,15.6
66546,100663,4.0,0.33,DELL,31,1,1,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
66546,100663,4.0,0.33,DELL,31,1,0,Intel Core i3,8, LPDDR5 ,512,1,Windows 11,0,11 Gen,Large,15.6
66546,100663,4.0,0.33,DELL,31,1,0,Intel Core i5,16, DDR4 ,512,1,Windows 11,0,11 Gen,Large,15.6
66546,100663,4.0,0.33,DELL,31,1,0,Intel Core i3,8, LPDDR4X ,512,1,Windows 11,1,12 Gen,Large,15.6
66546,100663,4.0,0.33,DELL,31,1,0,Intel Core i5,16, DDR4 ,512,1,Windows 11,1,11 Gen,Large,15.6
66546,100663,4.0,0.33,DELL,31,1,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,11 Gen,Medium,15.6
66546,100663,4.0,0.33,DELL,31,1,0,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Large,16.0
66546,100663,4.0,0.33,DELL,31,1,0,Others,16, Unified Memory ,256,1,other,0,10 Gen,Medium,13.6
66546,100663,4.0,0.33,DELL,31,1,0,Intel Core i3,8, DDR4 ,512,1,Windows 11,1,12 Gen,Large,15.6
66546,100663,4.0,0.33,DELL,31,1,0,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
66546,100663,4.0,0.33,DELL,31,1,0,Intel Core i7,16, DDR5 ,512,1,Windows 11,0,11 Gen,Medium,14.0
66546,100663,4.0,0.33,DELL,31,1,0,Intel Core i3,8, LPDDR5X ,512,1,Windows 11,1,11 Gen,Medium,14.0
66546,100663,4.0,0.33,DELL,31,1,0,Intel Core i5,8, DDR4 ,512,1,Windows 11,0,12 Gen,Large,15.6
66546,100663,4.0,0.33,DELL,31,1,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,1,11 Gen,Large,15.6
42990,68990,4.2,0.37,ASUS,50,4,0,Others,0,LPDDR4X,0,1,other,0,10 Gen,Medium,0.0
42990,68990,4.2,0.37,ASUS,50,4,0,AMD Ryzen 7,4, DDR5 ,512,1,Windows 11,0,10 Gen,Large,15.6
42990,68990,4.2,0.37,ASUS,50,4,0,Intel Core i7,16, DDR4 ,512,1,Windows 11,0,11 Gen,Large,16.0
42990,68990,4.2,0.37,ASUS,50,4,0,Intel Core i5,16, DDR4 ,512,1,Windows 11,0,11 Gen,Large,15.6
42990,68990,4.2,0.37,ASUS,50,4,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,12 Gen,Large,15.6
42990,68990,4.2,0.37,ASUS,50,4,1,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
42990,68990,4.2,0.37,ASUS,50,4,0,AMD Ryzen 3,16, DDR4 ,512,1,Windows 11,1,10 Gen,Large,15.6
42990,68990,4.2,0.37,ASUS,50,4,0,AMD Ryzen 5,8, DDR4 ,512,1,Windows 11,0,10 Gen,Medium,14.0
42990,68990,4.2,0.37,ASUS,50,4,0,Intel Core i5,16, DDR4 ,512,1,Windows 11,0,12 Gen,Large,15.6
42990,68990,4.2,0.37,ASUS,50,4,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,11 Gen,Large,16.0
42990,68990,4.2,0.37,ASUS,50,4,0,Intel Core i5,16, DDR5 ,512,1,Windows 11,0,11 Gen,Medium,15.6
42990,68990,4.2,0.37,ASUS,50,4,0,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Large,16.0
42990,68990,4.2,0.37,ASUS,50,4,0,Intel Core i3,8, DDR4 ,512,1,Windows 11,0,12 Gen,Large,15.6
42990,68990,4.2,0.37,ASUS,50,4,0,AMD Ryzen 5,16, LPDDR5 ,512,1,Windows 11,1,10 Gen,Large,15.6
42990,68990,4.2,0.37,ASUS,50,4,0,Intel Core Ultra,16, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
42990,68990,4.2,0.37,ASUS,50,4,0,Intel Core i7,16, DDR5 ,512,1,Windows 11,0,11 Gen,Medium,14.0
42990,68990,4.2,0.37,ASUS,50,4,0,Others,36, Unified Memory ,0,1,other,0,10 Gen,Large,16.0
42990,68990,4.2,0.37,ASUS,50,4,0,Intel Core i3,16, DDR4 ,512,1,Windows 11,0,12 Gen,Medium,14.0
42990,68990,4.2,0.37,ASUS,50,4,0,Intel Core i3,16, DDR4 ,512,1,Windows 11,1,11 Gen,Large,15.6
42990,68990,4.2,0.37,ASUS,50,4,0,Intel Core i5,16, LPDDR5X ,0,1,Windows 11,0,11 Gen,Medium,14.0
42990,68990,4.2,0.37,ASUS,50,4,1,Intel Core Ultra,32, LPDDR5X ,0,1,Windows 11,0,10 Gen,Medium,14.0
